Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.33-52.46.129.72-40680-443-6,192.168.20.33,40680,52.46.129.72,443,6,15/09/2020 04:10:33 PM,62417557,16,17,503.0,4445.0,192.0,0.0,31.437500000000004,68.87279942038076,1460.0,0.0,261.47058823529414,490.8449497610038,79.27256749250856,0.5286973983938525,1950548.65625,1.0599682503251093E7,6.0007195E7,50.0,6.0466987E7,4031132.466666667,1.5498991707807327E7,6.005648E7,51.0,6.233521E7,3895950.6249999995,1.4972344930908551E7,6.0011604E7,50.0,0,0,0,0,352,352,0.25633813255459514,0.27235926583925735,0.0,1460.0,145.5294117647059,364.48313219432936,132847.95365418895,1,2,0,13,32,0,0,0,1.0,149.93939393939394,31.4375,261.47058823529414,0,0,0,0,14,15499,0,15,0,134,65535,32760,3,20,0,0,0,0,1.600186235740025E15,1.0989727886995088E7,1.600186293924332E15,1.600186233517506E15,No Label
52.94.232.195-192.168.20.33-443-37840-6,52.94.232.195,443,192.168.20.33,37840,6,15/09/2020 04:10:59 PM,1365,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2197.802197802198,682.5,818.1225458328355,1261.0,104.0,104.0,104.0,0.0,104.0,104.0,0,0,0,0,0,0,0,0,0,40,20,1465.2014652014652,732.6007326007326,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,464,1386,0,20,0,0,0,0,1.600186259017576E15,0.0,1.600186259017576E15,1.600186259017576E15,No Label
192.168.20.29-52.94.232.195-55964-443-6,192.168.20.29,55964,52.94.232.195,443,6,15/09/2020 04:08:00 PM,416766,9,10,1044.0,628.0,744.0,0.0,116.0,245.8449714759283,374.0,0.0,62.800000000000004,119.60286135558984,4011.8435764913643,45.58913155103823,23153.666666666668,37904.87706630592,123825.0,75.0,416766.0,52095.75,47913.766514884395,125091.0,75.0,341277.0,37919.666666666664,48551.00196957834,134004.0,78.0,0,0,0,0,200,212,21.594851787333898,23.99427976370433,0.0,744.0,83.6,182.5297091896059,33317.094736842104,0,2,2,8,17,0,0,0,1.0,88.0,116.0,62.8,0,0,0,0,8,4931,0,54,0,33,65535,32752,4,20,0,0,0,0,1.6001860810995652E15,129863.88833069736,1.600186081284611E15,1.6001860808704E15,No Label
54.239.29.0-192.168.20.33-443-42688-6,54.239.29.0,443,192.168.20.33,42688,6,15/09/2020 04:11:56 PM,999,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0020020020017,999.0,0.0,999.0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,1001.0010010010009,1001.0010010010009,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,464,1386,0,20,0,0,0,0,0,0,0,0,No Label
52.94.232.195-192.168.20.33-443-37848-6,52.94.232.195,443,192.168.20.33,37848,6,15/09/2020 04:11:00 PM,12271,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.47885257925188,6135.5,8601.95399313435,12218.0,53.0,0,0,0,0,0,53.0,53.0,0.0,53.0,53.0,0,0,0,0,20,40,81.49295085975062,162.98590171950124,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,464,0,0,20,0,0,0,0,1.600186260982621E15,0.0,1.600186260982621E15,1.600186260982621E15,No Label
54.239.29.0-192.168.20.33-443-42680-6,54.239.29.0,443,192.168.20.33,42680,6,15/09/2020 04:11:50 PM,2884,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.2219140083218,1442.0,1013.9911242215092,2159.0,725.0,2884.0,2884.0,0.0,2884.0,2884.0,0,0,0,0,0,0,0,0,0,40,20,693.4812760055479,346.74063800277395,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,460,1386,0,20,0,0,0,0,1.600186310516307E15,0.0,1.600186310516307E15,1.600186310516307E15,No Label
52.46.145.112-192.168.20.29-443-44112-6,52.46.145.112,443,192.168.20.29,44112,6,15/09/2020 04:11:10 PM,1295,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2316.602316602317,647.5,519.7234841721124,1015.0,280.0,1295.0,1295.0,0.0,1295.0,1295.0,0,0,0,0,0,0,0,0,0,40,20,1544.4015444015445,772.2007722007722,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32751,1407,0,20,0,0,0,0,1.60018627081843E15,0.0,1.60018627081843E15,1.60018627081843E15,No Label
192.168.20.33-52.46.128.105-53916-443-6,192.168.20.33,53916,52.46.128.105,443,6,15/09/2020 04:08:27 PM,20800148,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615316198711663,2.0800148E7,0.0,2.0800148E7,2.0800148E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.04807658099355831,0.04807658099355831,0.0,0.0,0.0,0.0,0.0,0,0,1,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1552,9300,0,20,0,0,0,0,2.0800148E7,0.0,2.0800148E7,2.0800148E7,No Label
52.46.137.70-192.168.20.33-443-51162-6,52.46.137.70,443,192.168.20.33,51162,6,15/09/2020 04:07:35 PM,1242,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415.4589371980674,621.0,492.1463197058371,969.0,273.0,273.0,273.0,0.0,273.0,273.0,0,0,0,0,0,0,0,0,0,40,20,1610.3059581320451,805.1529790660226,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32751,1597,0,20,0,0,0,0,1.600186055027472E15,0.0,1.600186055027472E15,1.600186055027472E15,No Label
192.168.20.15-172.217.22.138-50458-443-17,192.168.20.15,50458,172.217.22.138,443,17,15/09/2020 04:07:18 PM,80908717,96,121,12588.0,22444.0,1350.0,23.0,131.12499999999994,176.8541028198399,1350.0,20.0,185.48760330578511,225.43920524546738,432.9817762405008,2.6820348665274225,374577.3935185185,4113424.43033618,5.888409E7,55.0,8.0906056E7,851642.6947368421,6190825.671998534,5.8912161E7,55.0,8.0899487E7,674162.3916666666,5511778.243214804,5.8886751E7,64.0,0,0,0,0,768,968,1.186522337265588,1.4955125292618348,20.0,1350.0,166.88990825688077,221.37491769259154,49006.85418340168,0,0,0,0,0,0,0,0,1.0,167.65898617511522,131.125,185.48760330578511,0,0,0,0,213,4402,0,58,0,103,0,0,95,8,0,0,0,0,1.600186042979537E15,5873184.925766983,1.600186119706022E15,1.600186038839388E15,No Label
192.168.20.33-8.8.8.8-2559-53-17,192.168.20.33,2559,8.8.8.8,53,17,15/09/2020 04:11:24 PM,2996,1,1,46.0,62.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,36048.064085447266,667.5567423230975,2996.0,0.0,2996.0,2996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,333.77837116154876,333.77837116154876,46.0,62.0,51.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,77.0,46.0,62.0,0,0,0,0,0,0,0,23,0,31,0,0,0,8,0,0,0,0,0,0,0,0,No Label
216.58.204.110-192.168.20.15-443-49146-6,216.58.204.110,443,192.168.20.15,49146,6,15/09/2020 04:09:38 PM,164785,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.137027035227723,164785.0,0.0,164785.0,164785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,6.068513517613861,6.068513517613861,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,251,398,0,32,0,0,0,0,0,0,0,0,No Label
192.168.20.33-52.46.141.49-41438-443-6,192.168.20.33,41438,52.46.141.49,443,6,15/09/2020 04:10:32 PM,447821,9,9,1051.0,628.0,751.0,0.0,116.77777777777777,248.08102395073357,374.0,0.0,69.77777777777777,124.68036912218558,3749.2658897193296,40.19463133707441,26342.411764705877,41013.98738701655,128274.0,55.0,447821.0,55977.62499999999,50191.94309829161,129430.0,55.0,355603.0,44450.375,49738.207635974235,130152.0,67.0,0,0,0,0,200,192,20.097315668537206,20.097315668537206,0.0,751.0,88.36842105263158,187.80877110221445,35272.13450292398,0,2,2,8,16,0,0,0,1.0,93.27777777777777,116.77777777777777,69.77777777777777,0,0,0,0,8,4746,0,58,0,34,65535,464,4,20,0,0,0,0,1.6001862323670652E15,138870.83098168668,1.600186232555017E15,1.600186232118674E15,No Label
192.168.20.33-192.168.20.1-68-67-17,192.168.20.33,68,192.168.20.1,67,17,15/09/2020 04:10:00 PM,89532,1,1,308.0,300.0,308.0,308.0,308.0,0.0,300.0,300.0,300.0,0.0,6790.868069517044,22.338381807621857,89532.0,0.0,89532.0,89532.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11.169190903810929,11.169190903810929,300.0,308.0,305.3333333333333,4.618802153517006,21.333333333333332,0,0,0,0,0,0,0,0,1.0,458.0,308.0,300.0,0,0,0,0,0,0,0,154,0,150,0,0,0,8,0,0,0,0,0,0,0,0,No Label
192.168.20.33-143.204.225.191-58582-443-6,192.168.20.33,58582,143.204.225.191,443,6,15/09/2020 04:10:32 PM,27884214,60,83,1862.0,93842.0,367.0,0.0,31.03333333333334,65.04651964182345,1448.0,0.0,1130.6265060240958,543.8651355164498,3432.1928529167076,5.128349682010043,196367.7042253521,2234820.614275674,2.6636243E7,22.0,2.7884214E7,472613.79661016946,3465380.8737047976,2.6636243E7,48.0,2.7810535E7,339152.8658536586,2946515.86568278,2.6691744E7,49.0,0,0,0,0,1928,2664,2.151755111332885,2.976594570677158,0.0,1448.0,664.6111111111106,684.7818713606628,468926.2113442113,0,2,0,33,142,0,0,0,1.0,669.2587412587412,31.033333333333335,1130.6265060240964,0,0,0,0,46,88190,0,13,0,656,65535,126,15,32,0,0,0,0,1.600186235734885E15,7922743.349256015,1.60018626078871E15,1.600186232917902E15,No Label
52.46.145.112-192.168.20.29-443-44124-6,52.46.145.112,443,192.168.20.29,44124,6,15/09/2020 04:11:24 PM,1226,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631.321370309951,1226.0,0.0,1226.0,1226.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,815.6606851549755,815.6606851549755,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32751,1407,0,20,0,0,0,0,0,0,0,0,No Label
192.168.20.23-52.31.24.231-50421-443-6,192.168.20.23,50421,52.31.24.231,443,6,15/09/2020 04:11:35 PM,19941,2,1,66.0,60.0,66.0,0.0,33.0,46.66904755831214,60.0,60.0,60.0,0.0,6318.639987964495,150.4438092372499,9970.5,11741.508101602622,18273.0,1668.0,19941.0,19941.0,0.0,19941.0,19941.0,0,0,0,0,0,1,0,0,0,40,20,100.29587282483325,50.14793641241663,0.0,66.0,48.0,32.12475680841802,1032.0,0,0,0,2,3,0,0,0,0.0,64.0,33.0,60.0,0,0,0,0,0,0,0,22,0,20,8192,37884,0,20,0,0,0,0,1.60018629592477E15,0.0,1.60018629592477E15,1.60018629592477E15,No Label
54.239.29.0-192.168.20.33-443-42544-6,54.239.29.0,443,192.168.20.33,42544,6,15/09/2020 04:08:42 PM,1066,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2814.258911819887,533.0,243.24473272817235,705.0,361.0,705.0,705.0,0.0,705.0,705.0,0,0,0,0,0,0,0,0,0,40,20,1876.1726078799247,938.0863039399624,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,464,1386,0,20,0,0,0,0,1.600186122984346E15,0.0,1.600186122984346E15,1.600186122984346E15,No Label
54.239.26.255-192.168.20.33-443-60986-6,54.239.26.255,443,192.168.20.33,60986,6,15/09/2020 04:09:35 PM,1168,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568.4931506849316,584.0,520.430590953299,952.0,216.0,216.0,216.0,0.0,216.0,216.0,0,0,0,0,0,0,0,0,0,40,20,1712.3287671232877,856.1643835616438,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32751,1386,0,20,0,0,0,0,1.600186175724953E15,0.0,1.600186175724953E15,1.600186175724953E15,No Label
216.58.213.74-192.168.20.15-443-45092-6,216.58.213.74,443,192.168.20.15,45092,6,15/09/2020 04:09:39 PM,41151,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.60149206580642,41151.0,0.0,41151.0,41151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,24.30074603290321,24.30074603290321,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,560,409,0,32,0,0,0,0,0,0,0,0,No Label
52.94.232.195-192.168.20.29-443-55954-6,52.94.232.195,443,192.168.20.29,55954,6,15/09/2020 04:07:58 PM,1165,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.107296137339,582.5,713.4707422172264,1087.0,78.0,78.0,78.0,0.0,78.0,78.0,0,0,0,0,0,0,0,0,0,40,20,1716.7381974248926,858.3690987124463,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,460,1597,0,20,0,0,0,0,1.600186078203978E15,0.0,1.600186078203978E15,1.600186078203978E15,No Label
192.168.20.18-216.58.214.74-39312-443-6,192.168.20.18,39312,216.58.214.74,443,6,15/09/2020 04:10:55 PM,2832,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.2146892655368,2832.0,0.0,2832.0,2832.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,353.1073446327684,353.1073446327684,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,354,258,0,32,0,0,0,0,0,0,0,0,No Label
192.168.20.33-8.8.8.8-43588-53-17,192.168.20.33,43588,8.8.8.8,53,17,15/09/2020 04:08:12 PM,16129,1,1,46.0,110.0,46.0,46.0,46.0,0.0,110.0,110.0,110.0,0.0,9672.019344038688,124.000248000496,16129.0,0.0,16129.0,16129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,62.000124000248,62.000124000248,46.0,110.0,67.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,101.0,46.0,110.0,0,0,0,0,0,0,0,23,0,55,0,0,0,8,0,0,0,0,0,0,0,0,No Label
192.168.20.33-8.8.8.8-4508-53-17,192.168.20.33,4508,8.8.8.8,53,17,15/09/2020 04:07:41 PM,16915,1,1,47.0,111.0,47.0,47.0,47.0,0.0,111.0,111.0,111.0,0.0,9340.821755838015,118.23825007389891,16915.0,0.0,16915.0,16915.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,59.119125036949455,59.119125036949455,47.0,111.0,68.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,102.5,47.0,111.0,0,0,0,0,0,0,0,23,0,55,0,0,0,8,0,0,0,0,0,0,0,0,No Label
192.168.20.33-54.239.26.255-60954-443-6,192.168.20.33,60954,54.239.26.255,443,6,15/09/2020 04:09:11 PM,437561,9,9,1014.0,628.0,714.0,0.0,112.66666666666667,236.2831987255971,374.0,0.0,69.77777777777777,124.68036912218558,3752.6196347480695,41.1371214527803,25738.882352941175,41067.00643594921,125961.0,63.0,437561.0,54695.125,50444.33622303046,128025.0,63.0,353814.0,44226.74999999999,49382.402903261,127211.0,75.0,0,0,0,0,200,192,20.56856072639015,20.56856072639015,0.0,714.0,86.42105263157896,180.61017437486544,32620.0350877193,0,2,2,8,16,0,0,0,1.0,91.22222222222223,112.66666666666667,69.77777777777777,0,0,0,0,8,4674,0,56,0,34,65535,32752,4,20,0,0,0,0,1.6001861518613315E15,137592.44444655077,1.600186152047567E15,1.600186151614237E15,No Label
192.168.20.33-8.8.8.8-15582-53-17,192.168.20.33,15582,8.8.8.8,53,17,15/09/2020 04:07:34 PM,2794,1,1,37.0,85.0,37.0,37.0,37.0,0.0,85.0,85.0,85.0,0.0,43664.99642090193,715.8196134574088,2794.0,0.0,2794.0,2794.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,357.9098067287044,357.9098067287044,37.0,85.0,53.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,79.5,37.0,85.0,0,0,0,0,0,0,0,18,0,42,0,0,0,8,0,0,0,0,0,0,0,0,No Label
52.46.141.49-192.168.20.33-443-41432-6,52.46.141.49,443,192.168.20.33,41432,6,15/09/2020 04:10:27 PM,1226,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446.9820554649264,613.0,629.3250352560273,1058.0,168.0,168.0,168.0,0.0,168.0,168.0,0,0,0,0,0,0,0,0,0,40,20,1631.321370309951,815.6606851549755,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,464,1386,0,20,0,0,0,0,1.600186227533653E15,0.0,1.600186227533653E15,1.600186227533653E15,No Label
54.239.26.255-192.168.20.33-443-60952-6,54.239.26.255,443,192.168.20.33,60952,6,15/09/2020 04:08:57 PM,5567,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.8898868331238,2783.5,3826.1547930004085,5489.0,78.0,78.0,78.0,0.0,78.0,78.0,0,0,0,0,0,0,0,0,0,40,20,359.25992455541586,179.62996227770793,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,32752,1386,0,20,0,0,0,0,1.600186137086507E15,0.0,1.600186137086507E15,1.600186137086507E15,No Label
192.168.20.33-8.8.8.8-51976-53-17,192.168.20.33,51976,8.8.8.8,53,17,15/09/2020 04:09:43 PM,14457,1,1,46.0,110.0,46.0,46.0,46.0,0.0,110.0,110.0,110.0,0.0,10790.62046067649,138.34128795739088,14457.0,0.0,14457.0,14457.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,69.17064397869544,69.17064397869544,46.0,110.0,67.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,101.0,46.0,110.0,0,0,0,0,0,0,0,23,0,55,0,0,0,8,0,0,0,0,0,0,0,0,No Label
52.46.145.112-192.168.20.29-443-44134-6,52.46.145.112,443,192.168.20.29,44134,6,15/09/2020 04:11:30 PM,2606,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1151.1895625479663,1303.0,1701.2989155348334,2506.0,100.0,100.0,100.0,0.0,100.0,100.0,0,0,0,0,0,0,0,0,0,40,20,767.4597083653109,383.72985418265546,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,464,1407,0,20,0,0,0,0,1.600186290226816E15,0.0,1.600186290226816E15,1.600186290226816E15,No Label
52.46.137.70-192.168.20.33-443-51186-6,52.46.137.70,443,192.168.20.33,51186,6,15/09/2020 04:08:06 PM,1054,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1897.5332068311195,1054.0,0.0,1054.0,1054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,948.7666034155598,948.7666034155598,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,460,1386,0,20,0,0,0,0,0,0,0,0,No Label
54.239.29.0-192.168.20.33-443-42532-6,54.239.29.0,443,192.168.20.33,42532,6,15/09/2020 04:08:21 PM,37322,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.58769626493757,37322.0,0.0,37322.0,37322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26.793848132468785,26.793848132468785,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,460,1386,0,20,0,0,0,0,0,0,0,0,No Label
52.46.141.49-192.168.20.33-443-41406-6,52.46.141.49,443,192.168.20.33,41406,6,15/09/2020 04:09:43 PM,2663,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126.5490048817123,1331.5,1740.1897885000935,2562.0,101.0,101.0,101.0,0.0,101.0,101.0,0,0,0,0,0,0,0,0,0,40,20,751.0326699211415,375.51633496057076,0.0,0.0,0.0,0.0,0.0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,460,1386,0,20,0,0,0,0,1.600186183451338E15,0.0,1.600186183451338E15,1.600186183451338E15,No Label
192.168.20.29-52.46.145.112-44108-443-6,192.168.20.29,44108,52.46.145.112,443,6,15/09/2020 04:11:10 PM,537199,9,9,1050.0,628.0,750.0,0.0,116.66666666666667,247.761478038859,374.0,0.0,69.77777777777777,124.68036912218558,3123.609686540742,33.50713608923323,31599.941176470587,41640.689919042205,128046.0,68.0,537199.0,67149.875,63710.80138841114,178115.0,68.0,453646.0,56705.75,55475.02985449528,157357.0,337.0,0,0,0,0,200,192,16.753568044616614,16.753568044616614,0.0,750.0,88.3157894736842,187.61279648123357,35198.56140350877,0,2,2,8,16,0,0,0,1.0,93.22222222222223,116.66666666666667,69.77777777777777,0,0,0,0,8,3724,0,58,0,34,65535,464,4,20,0,0,0,0,1.6001862704748555E15,175923.89861191873,1.600186270721392E15,1.600186270186827E15,No Label
192.168.20.33-8.8.8.8-50394-53-17,192.168.20.33,50394,8.8.8.8,53,17,15/09/2020 04:08:32 PM,3053,1,1,41.0,57.0,41.0,41.0,41.0,0.0,57.0,57.0,57.0,0.0,32099.57418932198,655.0933508024893,3053.0,0.0,3053.0,3053.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,327.54667540124467,327.54667540124467,41.0,57.0,46.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,69.5,41.0,57.0,0,0,0,0,0,0,0,20,0,28,0,0,0,8,0,0,0,0,0,0,0,0,No Label
192.168.20.12-255.255.255.255-49154-6666-17,192.168.20.12,49154,255.255.255.255,6666,17,15/09/2020 04:11:04 PM,54001533,19,0,3325.0,0.0,175.0,175.0,175.0,0.0,0,0,0,0,61.572326104149674,0.35184186345228385,3000085.1666666665,1539.465233736147,3005085.0,2997237.0,5.4001533E7,3000085.1666666665,1539.465233736147,3005085.0,2997237.0,0,0,0,0,0,0,0,0,0,152,0,0.35184186345228385,0.0,175.0,175.0,175.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,184.21052631578948,175.0,0.0,0,0,0,0,0,0,1,175,0,0,0,0,18,8,0,0,0,0,1.6001862913516572E15,1.5149647585395955E7,1.60018631535222E15,1.600186267351617E15,No Label
192.168.20.18-8.8.8.8-52076-53-17,192.168.20.18,52076,8.8.8.8,53,17,15/09/2020 04:11:25 PM,9360,2,2,100.0,144.0,50.0,50.0,50.0,0.0,78.0,66.0,72.0,8.48528137423857,26068.376068376067,427.3504273504273,3120.0,5238.588836700204,9169.0,92.0,92.0,92.0,0.0,92.0,92.0,99.0,99.0,0.0,99.0,99.0,0,0,0,0,16,16,213.67521367521366,213.67521367521366,50.0,78.0,58.8,12.77497553813705,163.2,0,0,0,0,0,0,0,0,1.0,73.5,50.0,72.0,0,0,0,0,4,26068,0,25,0,36,0,0,1,8,0,0,0,0,1.600186285913682E15,6348.404681492823,1.600186285918171E15,1.600186285909193E15,No Label
192.168.20.33-8.8.8.8-48014-53-17,192.168.20.33,48014,8.8.8.8,53,17,15/09/2020 04:10:33 PM,25223,1,1,46.0,62.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,4281.806287911827,79.2927090354042,25223.0,0.0,25223.0,25223.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,39.6463545177021,39.6463545177021,46.0,62.0,51.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,77.0,46.0,62.0,0,0,0,0,0,0,0,23,0,31,0,0,0,8,0,0,0,0,0,0,0,0,No Label
52.46.141.49-192.168.20.33-443-41444-6,52.46.141.49,443,192.168.20.33,41444,6,15/09/2020 04:10:32 PM,1515,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.19801980198,757.5,12.020815280171307,766.0,749.0,0,0,0,0,0,749.0,749.0,0.0,749.0,749.0,0,0,0,0,20,40,660.06600660066,1320.13201320132,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,464,0,0,20,0,0,0,0,1.60018623298673E15,0.0,1.60018623298673E15,1.60018623298673E15,No Label
