Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.20.18-151.101.122.248-38854-443-6,192.168.20.18,38854,151.101.122.248,443,6,16/09/2020 03:41:58 PM,90262990,13,10,1489.0,5490.0,879.0,0.0,114.53846153846155,270.4981871117979,1428.0,0.0,549.0,577.0863597995249,77.3185111638779,0.25481096959008337,4102863.1818181826,1.3272127564154193E7,4.5118415E7,52.0,9.0260421E7,7521701.75,1.7557158031235047E7,4.5120964E7,52.0,9.02604E7,1.0028933333333332E7,1.9890087213093236E7,4.5120984E7,54.0,0,0,0,0,436,328,0.14402359150743843,0.11078737808264494,0.0,1428.0,290.7916666666666,467.6682193668895,218713.5634057971,0,2,0,7,22,0,0,0,0.0,303.4347826086956,114.53846153846153,549.0,0,0,0,0,9,217590,0,64,0,238,14600,62,3,32,0,0,0,0,1.6002709272263912E15,2.308897318487924E7,1.60027100886512E15,1.600270918608621E15,No Label
192.168.20.18-172.217.19.238-48107-443-6,192.168.20.18,48107,172.217.19.238,443,6,16/09/2020 03:42:03 PM,90200264,18,15,4596.0,1636.0,1368.0,0.0,255.33333333333334,447.41505930636447,580.0,0.0,109.06666666666668,188.28605390532272,69.09070687420603,0.36585258774852364,2818758.25,1.107167604736621E7,4.5048408E7,52.0,9.0197559E7,5305738.764705882,1.4951347683091572E7,4.5051144E7,52.0,9.0197559E7,6442682.785714285,1.6346422916941851E7,4.5051113E7,66.0,0,0,0,0,584,488,0.19955595695374018,0.16629663079478346,0.0,1368.0,183.29411764705887,352.868893964863,124516.45632798574,0,2,0,15,32,0,0,0,0.0,188.84848484848484,255.33333333333334,109.06666666666666,0,0,0,0,17,50152,0,139,0,49,14600,288,10,32,0,0,0,0,1.6002709295053128E15,1.9271418251971252E7,1.600271013825647E15,1.600270923633587E15,No Label
192.168.20.18-216.58.215.42-55832-443-6,192.168.20.18,55832,216.58.215.42,443,6,16/09/2020 03:41:58 PM,95781346,26,29,8645.0,2344.0,1368.0,0.0,332.49999999999994,506.47623833700237,580.0,0.0,80.82758620689654,135.40180125556392,114.73006445326003,0.5742245468131133,1773728.6296296297,8574927.5796051,4.5018024E7,61.0,9.5778599E7,3831143.9600000004,1.2417299809192955E7,4.5020692E7,61.0,9.5778648E7,3420666.0,1.1769135526953798E7,4.5020771E7,65.0,0,0,0,0,840,936,0.2714516039480172,0.3027729428650961,0.0,1368.0,196.2321428571428,377.40318402431143,142433.1633116883,0,2,0,28,54,0,0,0,1.0,199.8,332.5,80.82758620689656,0,0,0,0,10,28252,0,157,0,42,14600,330,17,32,0,0,0,0,1.6002709237556678E15,1.59004523866109E7,1.600271013984817E15,1.600270918210799E15,No Label
52.95.117.89-192.168.20.29-443-41558-6,52.95.117.89,443,192.168.20.29,41558,6,16/09/2020 03:42:21 PM,90025219,8,4,184.0,184.0,46.0,0.0,23.0,24.588034255943043,46.0,46.0,46.0,0.0,4.087743457752654,0.13329598231802134,8184110.818181817,1.399652647604116E7,2.9976727E7,4083.0,9.0025219E7,1.286074557142857E7,1.6010481579543559E7,2.9976727E7,23691.0,9.0001473E7,3.0000491E7,214.17516195861742,3.0000636E7,3.0000245E7,1,0,0,0,160,80,0.08886398821201423,0.044431994106007115,0.0,46.0,31.846153846153854,22.097685225102023,488.3076923076922,0,0,0,8,12,0,0,0,0.0,34.5,23.0,46.0,0,0,0,0,0,0,0,15,0,15,748,1552,3,20,0,0,0,0,1.6002709868419208E15,3.2396838949104536E7,1.600271031851862E15,1.600270941850533E15,No Label
192.168.20.18-216.58.204.99-40283-80-6,192.168.20.18,40283,216.58.204.99,80,6,16/09/2020 03:42:23 PM,75017015,6,4,610.0,166.0,305.0,0.0,101.66666666666667,157.50132274576828,83.0,0.0,41.5,47.92007234273894,10.344319885295356,0.13330309130535253,8335223.888888889,1.5217913700585172E7,4.5047989E7,1042.0,7.5017015E7,1.5003403E7,1.838903334256718E7,4.5047989E7,4052.0,7.5012723E7,2.5004241E7,1.7361801224490706E7,4.5051919E7,1.497056E7,0,0,0,0,192,128,0.07998185478321151,0.05332123652214101,0.0,305.0,70.54545454545455,120.45112173521974,14508.472727272727,0,0,0,4,10,0,0,0,0.0,77.6,101.66666666666667,41.5,0,0,0,0,0,0,0,61,0,16,229,466,2,32,0,0,0,0,1.6002709833331705E15,3.1002228459598105E7,1.600271018960275E15,1.600270943952307E15,No Label
192.168.20.18-151.101.122.248-38856-443-6,192.168.20.18,38856,151.101.122.248,443,6,16/09/2020 03:41:59 PM,101524084,172,1160,5278.0,1638583.0,943.0,0.0,30.6860465116279,163.02636830655922,1428.0,0.0,1412.571551724139,131.97164198880296,16191.832865982815,13.120039576028088,76276.54695717506,1758955.733406932,4.5113939E7,25.0,1.01521487E8,593692.9064327485,4888546.250514879,4.5116531E7,51.0,1.0152149E8,87594.03796376186,1885500.970204177,4.5116536E7,51.0,0,0,0,0,5512,37128,1.6941792845922155,11.425860291435873,0.0,1428.0,1233.204051012754,484.20405919874133,234453.57094453822,0,2,0,43,1331,0,0,0,6.0,1234.1298798798798,30.686046511627907,1412.5715517241379,0,0,0,0,581,452056,0,3,0,1230,14600,77,7,32,0,0,0,0,1.600270923015228E15,5258287.455026941,1.600271020705022E15,1.600270919187432E15,No Label
192.168.20.14-18.184.187.186-22616-1883-6,192.168.20.14,22616,18.184.187.186,1883,6,16/09/2020 03:42:25 PM,119997932,5,2,6.0,4.0,2.0,0.0,1.2,1.0954451150103321,2.0,2.0,2.0,0.0,0.08333476946919385,0.05833433862843569,1.9999655333333332E7,3.0825125789388206E7,5.9808049E7,11347.0,1.19986585E8,2.999664625E7,3.440769272537457E7,5.9808049E7,189489.0,5.9997518E7,5.9997518E7,0.0,5.9997518E7,5.9997518E7,1,0,0,0,100,40,0.04166738473459693,0.01666695389383877,0.0,2.0,1.5,0.9258200997725514,0.857142857142857,0,0,0,5,7,0,0,0,0.0,1.7142857142857142,1.2,2.0,0,0,0,0,0,0,0,0,0,0,6968,6968,2,20,0,0,0,0,1.6002710058930238E15,4.228146871610582E7,1.600271065668301E15,1.600270946079141E15,No Label
192.168.20.26-52.211.56.5-55680-443-6,192.168.20.26,55680,52.211.56.5,443,6,16/09/2020 03:41:44 PM,108318150,6,3,198.0,180.0,66.0,0.0,33.0,36.149688795340964,60.0,60.0,60.0,0.0,3.4897198668921137,0.08308856825933604,1.353976875E7,2.5023464795987718E7,5.4082971E7,18649.0,1.0831815E8,2.166363E7,2.9594165578116678E7,5.4082971E7,47127.0,1.08265542E8,5.4132771E7,5349.969906457419,5.4136554E7,5.4128988E7,1,0,0,0,120,60,0.05539237883955736,0.02769618941977868,0.0,66.0,44.400000000000006,30.75060975005211,945.5999999999999,0,0,0,6,9,0,0,0,0.0,49.333333333333336,33.0,60.0,0,0,0,0,0,0,0,22,0,20,8192,63750,2,20,0,0,0,0,1.600270958721574E15,4.417980537966657E7,1.600271012865345E15,1.600270904594289E15,No Label
192.168.20.18-216.58.201.238-44360-443-6,192.168.20.18,44360,216.58.201.238,443,6,16/09/2020 03:41:56 PM,107050894,100,147,14484.0,24343.0,618.0,0.0,144.83999999999997,227.67594905430346,1418.0,0.0,165.59863945578238,396.96008667005196,362.69664408407465,2.307313753026668,435166.23577235773,4128802.1248369147,4.5051174E7,53.0,1.07048014E8,1081293.0707070706,6474838.378198811,4.505844E7,54.0,1.07048018E8,733205.602739726,5346757.507106223,4.5054033E7,53.0,0,0,0,0,3232,4712,0.9341351226828615,1.3731786303438063,0.0,1418.0,156.56048387096763,337.8207193648039,114122.83843215357,0,2,0,140,246,0,0,0,1.0,157.19433198380565,144.84,165.59863945578232,0,0,0,0,75,9365,0,58,0,98,14600,336,63,32,0,0,0,0,1.6002709236198475E15,1.0853306417329637E7,1.600271023424773E15,1.600270916380785E15,No Label
192.168.20.18-35.186.224.25-46000-443-6,192.168.20.18,46000,35.186.224.25,443,6,16/09/2020 03:41:56 PM,107377536,46,60,22912.0,8207.0,1368.0,0.0,498.0869565217389,582.8074896981929,1418.0,0.0,136.78333333333336,292.4430752469393,289.80922043135723,0.9871710969415427,1022643.2,6333491.1072518695,4.5038315E7,59.0,1.07374541E8,2386100.9111111113,9566194.486931965,4.5041241E7,59.0,1.07374569E8,1819907.9491525423,8394167.69883106,4.504131E7,66.0,0,0,0,0,1492,2056,0.42839500433312233,0.5587760926084204,0.0,1418.0,290.83177570093454,473.9946159629996,224670.89596191148,0,2,0,46,105,0,0,0,1.0,293.57547169811323,498.0869565217391,136.78333333333333,0,0,0,0,19,54972,0,216,0,77,14600,458,31,32,0,0,0,0,1.600270924400492E15,1.4611225678496554E7,1.600271023585262E15,1.600270916216145E15,No Label
192.168.20.18-151.101.122.248-38859-443-6,192.168.20.18,38859,151.101.122.248,443,6,16/09/2020 03:42:13 PM,90217787,17,56,1495.0,70222.0,885.0,0.0,87.94117647058823,240.79178520773795,1428.0,0.0,1253.964285714286,429.83320081105944,794.9319350961247,0.8091530775411283,1253024.8194444445,7453690.741940064,4.5108166E7,46.0,9.0215147E7,5638446.6875,1.5382214301027836E7,4.5110742E7,52.0,9.0215201E7,1640276.3818181818,8511551.358134592,4.5110806E7,52.0,0,0,0,0,552,1800,0.18843290846848193,0.6207201690726464,0.0,1428.0,969.148648648649,638.6224618926,407838.6488337653,0,2,0,9,72,0,0,0,3.0,982.4246575342465,87.94117647058823,1253.9642857142858,0,0,0,0,55,938200,0,20,0,961,14600,62,3,32,0,0,0,0,1.6002709363050765E15,1.294023328255722E7,1.600271023905272E15,1.600270933701622E15,No Label
192.168.20.18-151.101.122.248-38858-443-6,192.168.20.18,38858,151.101.122.248,443,6,16/09/2020 03:42:13 PM,90219851,19,46,1496.0,55678.0,886.0,0.0,78.73684210526316,228.9036289468326,1428.0,0.0,1210.3913043478262,475.18503896486334,633.7186258487613,0.7204622849576641,1409685.171875,7901176.6984979855,4.5118477E7,52.0,9.021719E7,5012066.111111112,1.4568785509752307E7,4.5121058E7,66.0,9.0217242E7,2004827.6,9392593.712496774,4.5121138E7,52.0,0,0,0,0,616,1480,0.2105966679107018,0.5098656170469623,0.0,1428.0,866.2727272727273,668.9355619295375,447474.7860139861,0,2,0,8,64,0,0,0,2.0,879.6,78.73684210526316,1210.391304347826,0,0,0,0,45,1110325,0,23,0,856,14600,62,3,32,0,0,0,0,1.6002709366196765E15,1.3717375470648836E7,1.600271023905354E15,1.600270933698333E15,No Label
192.168.20.18-172.217.19.238-48096-443-6,192.168.20.18,48096,172.217.19.238,443,6,16/09/2020 03:41:55 PM,108497857,64,96,32602.0,25355.0,1368.0,0.0,509.40625,570.5791465695185,1418.0,0.0,264.1145833333332,495.881838000518,534.1764492177942,1.474683504578344,682376.4591194969,5067800.645657913,4.5117798E7,52.0,1.08495265E8,1722147.0634920634,7977456.9473322,4.51204E7,52.0,1.08495243E8,1142055.1894736842,6530241.299988129,4.512039E7,53.0,0,0,0,0,2068,3080,0.5898734018313376,0.8848101027470063,0.0,1418.0,359.9813664596273,538.002956219221,289447.18090062105,0,2,0,72,159,0,0,0,1.0,362.23125,509.40625,264.1145833333333,0,0,0,0,19,11920,0,203,0,158,14600,572,45,32,0,0,0,0,1.6002709260267072E15,1.210640883949372E7,1.600271024065083E15,1.60027091557357E15,No Label
192.168.20.12-3.121.250.46-17593-1883-6,192.168.20.12,17593,3.121.250.46,1883,6,16/09/2020 03:42:29 PM,60120953,4,2,4.0,4.0,2.0,0.0,1.0,1.1547005383792515,2.0,2.0,2.0,0.0,0.13306508963688582,0.09979881722766437,1.20241906E7,2.6689653807317074E7,5.9767846E7,10594.0,6.0120953E7,2.0040317666666664E7,3.440508918686645E7,5.9767846E7,123815.0,5.9997179E7,5.9997179E7,0.0,5.9997179E7,5.9997179E7,1,0,0,0,80,40,0.06653254481844291,0.033266272409221455,0.0,2.0,1.4285714285714286,0.9759000729485332,0.9523809523809524,0,0,0,4,6,0,0,0,0.0,1.6666666666666667,1.0,2.0,0,0,0,0,0,0,0,0,0,0,5082,11256,1,20,0,0,0,0,1.6002709793424888E15,3.447677700972145E7,1.600271009365961E15,1.600270949474341E15,No Label
192.168.20.18-216.58.206.227-59581-443-6,192.168.20.18,59581,216.58.206.227,443,6,16/09/2020 03:42:13 PM,90298352,33,136,1387.0,169009.0,581.0,0.0,42.030303030303024,140.39085726296534,1418.0,0.0,1242.7132352941178,411.64625065143156,1887.0333314610216,1.871573470133763,537490.1904761905,4904286.995037719,4.5117888E7,26.0,9.0295527E7,2821735.21875,1.1088173524395656E7,4.5120723E7,54.0,9.0295494E7,668855.5111111111,5467229.374283054,4.5120713E7,46.0,0,0,0,0,1064,4360,0.365455174641504,1.506118295492259,0.0,1418.0,1002.3294117647056,609.5973428679005,371608.92043160455,0,2,0,18,168,0,0,0,4.0,1008.2603550295858,42.03030303030303,1242.7132352941176,0,0,0,0,136,1545584,0,8,0,1000,14600,245,6,32,0,0,0,0,1.6002709350848375E15,8506965.952372497,1.600271024224816E15,1.600270933933313E15,No Label
192.168.20.18-151.101.122.248-38862-443-6,192.168.20.18,38862,151.101.122.248,443,6,16/09/2020 03:42:15 PM,90333883,16,21,2377.0,17997.0,906.0,0.0,148.5625,321.76616121028013,1428.0,0.0,857.0000000000001,683.546194488712,225.5410630361146,0.4095916036289506,2509274.5277777775,1.0467578080550712E7,4.5138228E7,50.0,9.0331264E7,6022084.266666666,1.5851721654584557E7,4.5140801E7,55.0,9.0331243E7,4516562.15,1.386984913325925E7,4.5140847E7,50.0,0,0,0,0,520,680,0.17712069346116782,0.2324709101677828,0.0,1428.0,536.1578947368421,652.4504962609223,425691.6500711238,0,2,0,9,36,0,0,0,1.0,550.6486486486486,148.5625,857.0,0,0,0,0,20,113110,0,64,0,486,14600,65,4,32,0,0,0,0,1.6002709405531622E15,1.8224024562457606E7,1.600271025665299E15,1.600270935338649E15,No Label
192.168.20.18-151.101.122.248-38860-443-6,192.168.20.18,38860,151.101.122.248,443,6,16/09/2020 03:42:13 PM,91977331,28,165,3259.0,224008.0,914.0,0.0,116.39285714285715,287.9675057910778,1428.0,0.0,1357.6242424242428,281.9265245811041,2470.9023139625565,2.0983431232637093,479048.5989583334,4587089.372785858,4.5128213E7,26.0,9.1974732E7,3406471.5555555555,1.2009436274732845E7,4.5130778E7,56.0,9.1974768E7,560821.756097561,4961401.794462869,4.5130812E7,51.0,0,0,0,0,904,5288,0.30442283653566765,1.7939202867280415,0.0,1428.0,1171.4793814432987,526.664813707488,277375.82599754294,0,2,0,17,192,0,0,0,5.0,1177.5492227979275,116.39285714285714,1357.6242424242423,0,0,0,0,83,654175,0,16,0,1160,14600,69,5,32,0,0,0,0,1.600270935144564E15,8134828.4471541215,1.600271025665193E15,1.600270933703077E15,No Label
192.168.20.18-34.98.74.57-57218-443-6,192.168.20.18,57218,34.98.74.57,443,6,16/09/2020 03:41:56 PM,109188753,21,20,1557.0,1973.0,587.0,0.0,74.14285714285715,171.3313414744324,580.0,0.0,98.64999999999999,147.48711808154636,32.329337070091825,0.3754965495393101,2729718.825,1.0282700163941355E7,4.5118343E7,52.0,1.09186058E8,5459302.9,1.4191483991879834E7,4.5121008E7,52.0,1.09186073E8,5746635.421052632,1.4519766536823733E7,4.5121038E7,64.0,0,0,0,0,680,648,0.1923275009835491,0.18316904855576105,0.0,587.0,84.04761904761905,157.24564476980225,24726.192799070843,0,2,0,21,40,0,0,0,0.0,86.09756097560975,74.14285714285714,98.65,0,0,0,0,10,24583,0,37,0,48,14600,245,9,32,0,0,0,0,1.6002709284589285E15,2.2274737685988028E7,1.600271025665264E15,1.60027091648573E15,No Label
192.168.20.18-151.101.2.217-58285-443-6,192.168.20.18,58285,151.101.2.217,443,6,16/09/2020 03:42:15 PM,90231396,17,25,1342.0,24862.0,595.0,0.0,78.94117647058822,182.905190805317,1428.0,0.0,994.48,632.5675273570931,290.4088949261075,0.46546991249032654,2200765.7560975607,9824484.121974677,4.5108555E7,51.0,9.0228775E7,5639298.4375,1.5394068635097943E7,4.5111142E7,57.0,9.022876E7,3759531.666666667,1.2718783151285099E7,4.5111176E7,51.0,0,0,0,0,552,808,0.1884044883889417,0.27706542410138485,0.0,1428.0,609.3953488372096,672.6064135859092,452399.3875968991,0,2,0,9,41,0,0,0,1.0,623.9047619047619,78.94117647058823,994.48,0,0,0,0,25,378446,0,31,0,591,14600,61,5,32,0,0,0,0,1.6002709399902332E15,1.708219147289092E7,1.600271025665541E15,1.600270935444249E15,No Label
192.168.20.18-35.186.224.25-46017-443-6,192.168.20.18,46017,35.186.224.25,443,6,16/09/2020 03:42:15 PM,90148773,15,14,4119.0,2318.0,1368.0,0.0,274.6,485.23614280648377,811.0,0.0,165.57142857142858,261.2380918995939,71.40418871813152,0.32169045717349914,3219599.035714286,1.180880876724539E7,4.505757E7,68.0,9.0145843E7,6438988.785714285,1.635173915119199E7,4.5060512E7,189.0,9.0145797E7,6934292.076923077,1.6908504165832795E7,4.50605E7,68.0,0,0,0,0,488,456,0.16639161577939612,0.15529884139410305,0.0,1368.0,214.5666666666667,385.8377971986758,148870.80574712646,0,2,0,13,28,0,0,0,0.0,221.9655172413793,274.6,165.57142857142858,0,0,0,0,15,94938,0,142,0,79,14600,272,8,32,0,0,0,0,1.6002709423934415E15,2.0545144525551386E7,1.600271025824729E15,1.600270935683157E15,No Label
192.168.20.18-35.186.224.11-51562-443-6,192.168.20.18,51562,35.186.224.11,443,6,16/09/2020 03:41:57 PM,112362813,136,200,20976.0,33830.0,1368.0,0.0,154.23529411764716,283.8577430697524,1418.0,0.0,169.14999999999998,357.370839724546,487.7592375691057,2.9903131741637687,335411.3820895523,3503766.672306829,4.5052134E7,52.0,1.12359954E8,832295.9555555556,5494355.669893081,4.5054955E7,53.0,1.1235992E8,564622.7135678391,4536727.896372446,4.5055024E7,52.0,0,0,0,0,4384,6408,1.2103648562091445,1.7799483179546243,0.0,1418.0,162.62908011869445,328.8565083442949,108146.60308040133,0,2,0,197,335,0,0,0,1.0,163.11309523809524,154.23529411764707,169.15,0,0,0,0,41,8556,0,62,0,100,14600,543,94,32,0,0,0,0,1.600270923577024E15,9721734.173454981,1.600271029664865E15,1.600270917308862E15,No Label
192.168.20.18-255.255.255.255-9999-9999-17,192.168.20.18,9999,255.255.255.255,9999,17,16/09/2020 03:42:36 PM,60020564,2,0,58.0,0.0,29.0,29.0,29.0,0.0,0,0,0,0,0.9663354712894734,0.03332191280308529,6.0020564E7,0.0,6.0020564E7,6.0020564E7,6.0020564E7,6.0020564E7,0.0,6.0020564E7,6.0020564E7,0,0,0,0,0,0,0,0,0,16,0,0.03332191280308529,0.0,29.0,29.0,29.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,43.5,29.0,0.0,0,0,0,0,0,0,1,29,0,0,0,0,1,8,0,0,0,0,6.0020564E7,0.0,6.0020564E7,6.0020564E7,No Label
192.168.20.20-99.80.0.240-53309-443-6,192.168.20.20,53309,99.80.0.240,443,6,16/09/2020 03:42:12 PM,110016606,6,3,591.0,447.0,197.0,0.0,98.5,107.90134382851772,149.0,149.0,149.0,0.0,9.434939303617492,0.0818058321122904,1.3752075750000002E7,2.544050173126066E7,5.4971071E7,3210.0,1.10016606E8,2.20033212E7,3.009468560685683E7,5.4971071E7,23970.0,1.09991298E8,5.4995649E7,707.1067811865476,5.4996149E7,5.4995149E7,1,0,0,0,192,96,0.0545372214081936,0.0272686107040968,0.0,197.0,123.5,87.760089638362,7701.833333333333,0,0,0,6,9,0,0,0,0.0,137.22222222222223,98.5,149.0,0,0,0,0,0,0,0,65,0,49,2641,213,2,32,0,0,0,0,1.6002709872293862E15,4.4893204892945394E7,1.600271042214794E15,1.600270932224721E15,No Label
192.168.20.18-224.0.0.251-5353-5353-17,192.168.20.18,5353,224.0.0.251,5353,17,16/09/2020 03:41:55 PM,93251086,42,0,13735.0,0.0,537.0,39.0,327.0238095238095,145.02589980552392,0,0,0,0,147.29050983920982,0.45039689939911265,2274416.731707317,1.05572291755419E7,6.7006882E7,44.0,9.3251086E7,2274416.731707317,1.05572291755419E7,6.7006882E7,44.0,0,0,0,0,0,0,0,0,0,336,0,0.45039689939911265,0.0,39.0,537.0,331.9069767441861,146.82331687691007,21557.086378737546,0,0,0,0,0,0,0,0,0.0,339.8095238095238,327.0238095238095,0.0,0,0,0,0,10,2915,1,327,0,0,0,0,41,8,0,0,0,0,1.600270934290776E15,2.9498774379973963E7,1.600271008979228E15,1.600270915728867E15,No Label
192.168.20.18-192.168.20.1-0-0-0,192.168.20.18,0,192.168.20.1,0,0,16/09/2020 03:43:04 PM,65235661,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1226323130227806,9319380.142857142,2.3761374334834587E7,6.319407E7,123.0,6.5235538E7,2.1745179333333336E7,3.5895899821265414E7,6.3194194E7,1017303.0,6.5235512E7,2.1745170666666664E7,3.589595236145637E7,6.3194246E7,1017250.0,0,0,0,0,0,0,0.0613161565113903,0.0613161565113903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6002710176031215E15,3.4989473007121995E7,1.600271050218398E15,1.600270984983309E15,No Label
192.168.20.23-52.31.24.231-50421-443-6,192.168.20.23,50421,52.31.24.231,443,6,16/09/2020 03:41:56 PM,24273,2,1,66.0,60.0,66.0,0.0,33.0,46.66904755831214,60.0,60.0,60.0,0.0,5190.952910641454,123.59411692003461,12136.5,12486.798648973243,20966.0,3307.0,24273.0,24273.0,0.0,24273.0,24273.0,0,0,0,0,0,1,0,0,0,40,20,82.39607794668974,41.19803897334487,0.0,66.0,48.0,32.12475680841802,1032.0,0,0,0,2,3,0,0,0,0.0,64.0,33.0,60.0,0,0,0,0,0,0,0,22,0,20,8192,37884,0,20,0,0,0,0,1.60027091700236E15,0.0,1.60027091700236E15,1.60027091700236E15,No Label
192.168.20.18-8.8.8.8-0-0-0,192.168.20.18,0,8.8.8.8,0,0,16/09/2020 03:43:06 PM,65234587,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12263433199937326,9319226.714285715,2.3760055740588795E7,6.319107E7,2614.0,6.5231973E7,2.1743991E7,3.5896528081653304E7,6.3193731E7,1014789.0,6.5231803E7,2.1743934333333336E7,3.5896631716810875E7,6.3193794E7,1014666.0,0,0,0,0,0,0,0.06131716599968663,0.06131716599968663,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6002710186505958E15,3.4987211460979484E7,1.600271051265413E15,1.600270986041609E15,No Label
192.168.20.22-34.90.173.53-60284-443-6,192.168.20.22,60284,34.90.173.53,443,6,16/09/2020 03:42:51 PM,119207437,7,5,78.0,70.0,39.0,0.0,11.142857142857142,19.030051422496395,35.0,0.0,14.0,19.170289512680814,1.2415332778272885,0.10066486036437475,1.0837039727272728E7,1.5024881647086855E7,3.0066481E7,454.0,1.19207437E8,1.9867906166666668E7,1.5384428588764062E7,3.0080408E7,14508.0,1.19192936E8,2.9798234E7,559867.344619538,3.0080386E7,2.8958446E7,1,0,0,0,140,100,0.05872116854588527,0.04194369181848948,0.0,39.0,14.384615384615387,18.980421761815787,360.25641025641033,0,0,0,4,12,0,0,0,0.0,15.583333333333334,11.142857142857142,14.0,0,0,0,0,0,0,0,6,0,5,4015,4252,1,20,0,0,0,0,1.6002710318288352E15,4.449866847486334E7,1.600271091083969E15,1.600270971891081E15,No Label
216.58.209.238-192.168.20.18-443-58095-6,216.58.209.238,443,192.168.20.18,58095,6,16/09/2020 03:43:15 PM,102730265,13,12,453.0,3912.0,65.0,0.0,34.84615384615384,25.45534048042491,1368.0,0.0,326.0,584.7941362720576,42.48991278276173,0.24335574331478654,4280427.708333333,9799500.881670194,2.9072579E7,56.0,1.02718365E8,8559863.750000002,1.2683189750710793E7,2.9073651E7,66.0,1.02729193E8,9339017.545454545,1.299758572980672E7,2.9073822E7,56.0,1,0,0,0,416,384,0.126544986523689,0.11681075679109754,0.0,1368.0,169.9230769230769,415.3450539565312,172511.51384615383,0,0,0,11,25,0,0,0,0.0,176.72,34.84615384615385,326.0,0,0,0,0,9,43210,0,18,0,156,593,282,8,32,0,0,0,0,1.6002710809561332E15,3.060445717732331E7,1.600271098343011E15,1.600270995615127E15,No Label
192.168.20.22-224.0.0.22-0-0-0,192.168.20.22,0,224.0.0.22,0,0,16/09/2020 03:43:28 PM,510008,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,3.921507113613904,510008.0,0.0,510008.0,510008.0,510008.0,510008.0,0.0,510008.0,510008.0,0,0,0,0,0,0,0,0,0,0,0,3.921507113613904,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.20.29-13.225.29.176-58494-80-6,192.168.20.29,58494,13.225.29.176,80,6,16/09/2020 03:41:37 PM,12002,5,4,190.0,496.0,190.0,0.0,38.0,84.970583144992,463.0,0.0,124.0,226.53476554383437,57157.140476587236,749.8750208298617,1500.25,1529.9432062288174,3961.0,60.0,12002.0,3000.5,3401.4081887751527,7253.0,60.0,4802.0,1600.6666666666665,2223.4267096833514,4165.0,210.0,0,0,0,0,168,136,416.5972337943676,333.27778703549404,0.0,463.0,68.60000000000001,150.73833103907063,22722.044444444444,0,2,0,3,8,0,0,0,0.0,76.22222222222223,38.0,124.0,0,0,0,0,0,0,0,21,0,55,65535,118,1,32,0,0,0,0,1.6002708975234762E15,3427.522198542699,1.60027089752892E15,1.60027089751824E15,No Label
